YEAR,MONTH,DAY,START_HOUR,END_HOUR,NORTH,QUEZON,KAMUNING,CUBAO,SANTOLAN,ORTIGAS,SHAW,BONI,GUADALUPE,BUENDIA,AYALA,MAGALLANES,TAFT,ACTIVITY
2012,6,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,6,30,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,6,30,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,6,30,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,6,30,4,5,131,48,47,49,7,1,34,9,3,0,0,0,0,ENTRY
2012,6,30,5,6,2728,1106,704,1000,105,133,1022,457,793,182,360,586,1362,ENTRY
2012,6,30,6,7,4566,2186,1077,1487,189,386,2205,980,1800,414,918,1469,3287,ENTRY
2012,6,30,7,8,5088,2422,1103,1637,288,551,2920,1310,2365,495,983,1805,4480,ENTRY
2012,6,30,8,9,5736,2504,1092,1741,293,509,2961,1230,2514,557,938,1779,4658,ENTRY
2012,6,30,9,10,4798,2172,1053,1826,352,456,2679,1154,2459,450,933,1562,4287,ENTRY
2012,6,30,10,11,3806,1887,887,1628,307,465,2513,1131,2157,445,1011,1455,3578,ENTRY
2012,6,30,11,12,3912,1726,807,1828,375,610,2765,1136,2065,460,1188,1425,3451,ENTRY
2012,6,30,12,13,3920,1908,932,2369,421,738,3144,1269,2216,727,1396,1662,4085,ENTRY
2012,6,30,13,14,3286,1544,786,1696,405,723,3024,1109,2052,700,1966,1639,4306,ENTRY
2012,6,30,14,15,2841,1532,687,2061,438,851,2880,1133,1900,625,2052,1724,4327,ENTRY
2012,6,30,15,16,3068,1655,804,2571,456,982,3220,1282,2051,864,2259,2067,4558,ENTRY
2012,6,30,16,17,3425,1720,857,2628,493,1206,4070,1413,2161,1108,3274,2726,4822,ENTRY
2012,6,30,17,18,3767,1897,1057,2838,686,1379,3907,1484,1949,1194,3039,2906,5802,ENTRY
2012,6,30,18,19,3908,1685,942,2608,552,1245,3636,1184,1581,832,2734,3230,5802,ENTRY
2012,6,30,19,20,3071,1259,645,2577,478,1105,3147,1004,1566,625,2856,2034,4306,ENTRY
2012,6,30,20,21,3546,1124,542,2736,371,830,2456,737,1272,372,2059,1562,3691,ENTRY
2012,6,30,21,22,2610,693,269,1817,303,673,1758,579,931,241,1974,969,2685,ENTRY
2012,6,30,22,23,99,39,22,221,30,309,723,242,389,136,1426,450,647,ENTRY
2012,6,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,1,4,5,100,28,0,0,0,0,24,0,0,0,0,0,0,ENTRY
2012,7,1,5,6,1399,727,334,1021,83,45,533,194,498,99,124,304,835,ENTRY
2012,7,1,6,7,1855,1206,391,1340,119,189,912,434,862,239,269,717,1689,ENTRY
2012,7,1,7,8,1958,1262,302,1497,125,214,1228,532,1179,275,353,840,2236,ENTRY
2012,7,1,8,9,2923,1550,458,2085,186,236,1566,692,1506,216,349,943,2948,ENTRY
2012,7,1,9,10,3241,1473,547,2406,226,304,1676,788,1996,195,357,1076,3145,ENTRY
2012,7,1,10,11,2926,1389,579,2183,199,250,1605,840,1723,222,425,968,3210,ENTRY
2012,7,1,11,12,3247,1489,684,2532,208,352,1772,797,1771,178,426,938,3515,ENTRY
2012,7,1,12,13,2584,1304,606,2476,180,370,1746,811,1607,187,494,1183,3237,ENTRY
2012,7,1,13,14,2620,1202,625,2507,214,417,1761,858,1805,204,593,875,3283,ENTRY
2012,7,1,14,15,2599,1159,609,2731,214,590,1997,816,1648,259,811,916,3333,ENTRY
2012,7,1,15,16,2432,1105,744,2513,244,707,2165,830,1717,307,930,1118,3416,ENTRY
2012,7,1,16,17,2692,1243,555,2200,210,712,1905,798,1443,270,1020,1005,3628,ENTRY
2012,7,1,17,18,2951,1263,713,2766,319,755,2077,846,1576,302,957,1040,3794,ENTRY
2012,7,1,18,19,2818,1329,675,2494,292,777,1863,653,1181,287,911,1133,3515,ENTRY
2012,7,1,19,20,3044,995,581,2357,277,788,1873,569,1097,224,1172,1082,3210,ENTRY
2012,7,1,20,21,2588,712,403,2353,347,707,1810,441,950,138,1195,909,2683,ENTRY
2012,7,1,21,22,2244,502,208,1454,136,657,1563,440,765,110,1682,636,2118,ENTRY
2012,7,1,22,23,5,15,21,99,17,116,202,114,300,59,289,259,420,ENTRY
2012,7,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,2,4,5,6,65,64,189,3,5,52,0,0,0,0,0,0,ENTRY
2012,7,2,5,6,4046,1717,1230,2312,152,127,1185,357,924,125,290,692,1987,ENTRY
2012,7,2,6,7,9006,4318,2462,2798,442,554,2782,1113,2591,338,883,1934,5317,ENTRY
2012,7,2,7,8,8623,5138,2379,2998,649,1197,4099,1808,3662,531,1307,2703,7837,ENTRY
2012,7,2,8,9,8428,4073,1886,3416,642,1048,3173,1726,3210,459,1225,2687,7466,ENTRY
2012,7,2,9,10,5334,2948,1526,3205,550,724,2830,1305,2763,588,1305,2281,6275,ENTRY
2012,7,2,10,11,4253,2272,1388,3287,637,729,2458,1113,2398,713,1322,1763,4876,ENTRY
2012,7,2,11,12,3892,2303,1364,3344,641,838,2671,1270,2223,760,1658,1793,5011,ENTRY
2012,7,2,12,13,3759,2139,1251,3239,601,810,2820,1149,2201,833,1837,1632,4484,ENTRY
2012,7,2,13,14,3582,2054,1219,3253,587,905,2707,1166,2200,786,1984,1665,4574,ENTRY
2012,7,2,14,15,2998,1958,1214,2970,722,1037,2742,1193,1974,990,2259,1785,4808,ENTRY
2012,7,2,15,16,2574,1827,1160,3071,713,1256,2838,1318,1974,1080,3057,2053,5000,ENTRY
2012,7,2,16,17,2749,2047,1363,2851,847,1317,2989,1251,2003,1629,3902,2954,5076,ENTRY
2012,7,2,17,18,3451,3145,1975,3978,1335,1926,3343,2062,2121,2825,5503,4928,6470,ENTRY
2012,7,2,18,19,3405,2705,1512,3911,974,1699,3508,2124,1988,2833,5763,4856,6961,ENTRY
2012,7,2,19,20,3619,2079,1108,3432,681,1376,3022,1880,1731,2057,6099,4189,5933,ENTRY
2012,7,2,20,21,3177,1464,734,2729,593,936,2568,1442,1459,1155,5060,2576,4175,ENTRY
2012,7,2,21,22,2693,1005,417,1939,219,788,2057,932,1169,739,4422,1432,2880,ENTRY
2012,7,2,22,23,26,51,34,123,30,153,399,371,377,287,1010,518,729,ENTRY
2012,7,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,3,4,5,1,107,69,171,3,7,43,0,0,0,0,0,0,ENTRY
2012,7,3,5,6,3684,1393,823,1978,139,143,1001,468,816,169,383,584,1568,ENTRY
2012,7,3,6,7,4543,2553,1597,1751,303,225,827,410,1472,187,269,1134,1094,ENTRY
2012,7,3,7,8,8974,3584,2563,2347,632,1116,3841,2056,2562,710,1443,2491,7185,ENTRY
2012,7,3,8,9,9292,4403,2068,2891,588,1077,3509,2076,3420,663,1173,2636,7961,ENTRY
2012,7,3,9,10,8982,3555,2363,3345,603,837,3067,1534,2758,610,1100,2092,6109,ENTRY
2012,7,3,10,11,5575,2243,1538,2833,440,719,2400,1226,1986,619,1108,1483,4340,ENTRY
2012,7,3,11,12,4169,1825,1232,3133,500,776,2400,1068,1744,648,1096,1346,4113,ENTRY
2012,7,3,12,13,3703,1796,1009,2900,445,766,2480,1063,1914,681,1409,1350,4321,ENTRY
2012,7,3,13,14,3389,1682,946,3063,471,940,2523,1076,1813,697,1514,1530,4232,ENTRY
2012,7,3,14,15,2849,1556,1009,2871,528,1129,2676,1031,1656,918,1796,1644,4313,ENTRY
2012,7,3,15,16,2512,1792,1022,2730,640,1376,2968,1148,1725,1139,2610,1900,3850,ENTRY
2012,7,3,16,17,2644,1909,1037,2718,736,1508,3239,1512,1896,1766,3640,2680,4202,ENTRY
2012,7,3,17,18,3537,2575,1537,3273,1160,2213,3456,1815,1957,2618,4709,4387,5418,ENTRY
2012,7,3,18,19,3448,2412,1179,3384,832,2245,4342,2045,1721,2626,5298,4513,5196,ENTRY
2012,7,3,19,20,3272,1729,880,2747,609,1837,3448,1592,1403,1848,4829,3408,4562,ENTRY
2012,7,3,20,21,2692,1173,599,2322,459,1054,2375,1152,1295,1037,3856,2094,3215,ENTRY
2012,7,3,21,22,2432,752,355,1543,176,909,1887,776,1009,611,3302,1345,2134,ENTRY
2012,7,3,22,23,1,18,26,97,17,157,397,264,319,236,792,517,497,ENTRY
2012,7,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,4,4,5,63,90,72,203,7,9,0,0,0,0,0,0,0,ENTRY
2012,7,4,5,6,3751,1733,1021,2214,168,193,1189,490,975,192,419,663,1726,ENTRY
2012,7,4,6,7,8148,3868,2164,3274,467,643,2709,1492,2480,548,1025,2046,4442,ENTRY
2012,7,4,7,8,10579,5233,2518,3019,631,1214,4151,2212,3788,765,1356,2770,8301,ENTRY
2012,7,4,8,9,8493,3213,2395,2848,689,1025,3609,1908,3522,636,1224,2711,8212,ENTRY
2012,7,4,9,10,7075,4300,1801,3295,641,895,3269,1558,2818,690,1174,1989,6147,ENTRY
2012,7,4,10,11,4727,2372,1396,3473,547,839,2630,1234,2372,753,1168,1578,4702,ENTRY
2012,7,4,11,12,4365,2253,1217,3210,657,820,2819,1162,2330,809,1316,1555,4732,ENTRY
2012,7,4,12,13,4156,2097,1177,3185,527,938,2933,1080,2237,864,1709,1598,4577,ENTRY
2012,7,4,13,14,3689,2056,1121,3138,585,983,2769,1197,2254,868,1740,1476,4919,ENTRY
2012,7,4,14,15,2975,1728,1006,2846,642,1127,2652,1112,2051,1000,2061,1697,4524,ENTRY
2012,7,4,15,16,2390,1811,1066,2988,768,1399,3177,1373,1914,1290,2390,2198,4725,ENTRY
2012,7,4,16,17,2635,2387,1819,3417,1030,1515,3481,1604,1990,1754,3310,3028,5009,ENTRY
2012,7,4,17,18,3512,3204,2268,4110,1369,2661,4609,2357,2512,2815,5486,5456,6784,ENTRY
2012,7,4,18,19,3461,3052,1487,4107,1119,3102,4570,2379,2130,2972,6074,5749,7850,ENTRY
2012,7,4,19,20,3336,2108,993,3465,812,2412,4021,1855,1988,2507,5637,4352,5937,ENTRY
2012,7,4,20,21,2814,1401,646,2799,604,1458,3248,1440,1754,1354,4579,2862,4397,ENTRY
2012,7,4,21,22,2491,932,415,1933,220,1192,2355,1035,1268,856,4087,1590,2927,ENTRY
2012,7,4,22,23,34,49,23,158,30,207,481,372,457,343,941,603,684,ENTRY
2012,7,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,5,4,5,0,52,59,154,7,7,0,0,1,0,0,0,0,ENTRY
2012,7,5,5,6,3606,1757,1026,2211,159,166,1121,420,962,175,394,707,1801,ENTRY
2012,7,5,6,7,8664,4272,2189,3330,419,575,2585,1315,2642,479,989,1920,5219,ENTRY
2012,7,5,7,8,10762,5364,2403,3065,587,1110,3910,2065,3591,768,1389,2795,8212,ENTRY
2012,7,5,8,9,9694,3985,2028,3220,605,1012,3556,1875,3397,573,1101,2657,8060,ENTRY
2012,7,5,9,10,6158,3083,1807,3432,527,825,2979,1382,2987,602,1023,2055,5646,ENTRY
2012,7,5,10,11,4825,2246,1262,3178,566,718,2568,1247,2260,741,1119,1620,4542,ENTRY
2012,7,5,11,12,4518,2086,1207,3122,615,933,2435,1084,2169,760,1312,1579,4585,ENTRY
2012,7,5,12,13,3351,2061,1174,3106,583,882,2761,1017,2128,804,1587,1761,4311,ENTRY
2012,7,5,13,14,3933,1970,1168,3041,590,968,2726,1124,2159,813,1799,1654,4484,ENTRY
2012,7,5,14,15,3078,1791,1110,3068,591,1151,2754,1108,2000,1019,2057,1864,4772,ENTRY
2012,7,5,15,16,2627,1852,1035,2922,667,1291,3139,1290,1874,1203,2514,2013,4667,ENTRY
2012,7,5,16,17,2706,2083,1281,3252,905,1700,3341,1470,2087,1793,3729,2948,5174,ENTRY
2012,7,5,17,18,3546,3118,1980,3926,1403,2482,4028,2125,2116,2508,5177,4869,6259,ENTRY
2012,7,5,18,19,3709,2982,1820,4357,1059,2816,4721,2404,2306,2767,6286,5587,6998,ENTRY
2012,7,5,19,20,3989,2871,1524,3906,978,2316,4312,1868,1854,2253,4971,4172,6356,ENTRY
2012,7,5,20,21,4274,2030,1044,3107,724,1644,3420,1529,1709,1583,5609,2979,4384,ENTRY
2012,7,5,21,22,3009,1231,540,2121,221,1168,2540,1102,1282,884,4080,1602,3000,ENTRY
2012,7,5,22,23,1,41,37,135,24,228,521,388,437,333,916,694,773,ENTRY
2012,7,5,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ENTRY
2012,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,6,4,5,193,55,81,191,15,9,33,12,0,0,0,0,0,ENTRY
2012,7,6,5,6,3574,1861,995,2156,164,193,1107,505,1012,192,340,760,1806,ENTRY
2012,7,6,6,7,8792,4524,2016,3186,395,588,2716,1594,2734,510,644,1926,5206,ENTRY
2012,7,6,7,8,10169,5681,2540,3112,618,1130,4171,2125,3713,799,1075,2901,8280,ENTRY
2012,7,6,8,9,8814,4220,2252,2964,659,1003,3633,1982,3368,653,1193,2560,7637,ENTRY
2012,7,6,9,10,7383,3265,1941,3514,570,876,3270,1559,3034,714,1093,2102,5558,ENTRY
2012,7,6,10,11,4626,2379,1479,3348,564,838,2673,1385,2533,877,1306,1773,4698,ENTRY
2012,7,6,11,12,4481,2209,1663,3360,628,983,2731,1196,2153,818,1482,1721,4888,ENTRY
2012,7,6,12,13,4547,2183,1437,3401,579,1044,3026,1201,2508,879,1650,1730,4543,ENTRY
2012,7,6,13,14,3493,2086,1114,3105,501,1127,3071,1217,2218,908,1938,1658,5051,ENTRY
2012,7,6,14,15,3141,1897,1347,3200,834,1301,3061,1196,2196,1080,2261,2049,5040,ENTRY
2012,7,6,15,16,3131,1961,1288,3090,744,1389,3090,1442,1992,1318,2392,2183,4905,ENTRY
2012,7,6,16,17,3202,2206,1717,3420,949,1818,3881,1725,2418,1907,3842,3255,5590,ENTRY
2012,7,6,17,18,4142,3302,2240,3943,1343,2526,4486,2174,2598,2823,4555,6130,7062,ENTRY
2012,7,6,18,19,4016,3158,1894,4315,1016,2910,4167,2168,1954,2844,4525,5363,6709,ENTRY
2012,7,6,19,20,4261,3040,1374,4019,806,2249,4222,1894,2085,2017,5090,4377,6311,ENTRY
2012,7,6,20,21,3728,2150,933,3221,571,1489,3224,1454,1754,1161,4809,2804,4786,ENTRY
2012,7,6,21,22,2780,1304,481,2251,415,1064,2437,1105,1255,795,3446,1731,3290,ENTRY
2012,7,6,22,23,11,43,38,258,36,453,874,439,560,354,2100,654,891,ENTRY
2012,7,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,7,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,ENTRY
2012,7,7,4,5,153,36,59,106,4,0,40,0,0,0,0,0,0,ENTRY
2012,7,7,5,6,2171,1220,687,1590,102,159,928,371,663,172,398,361,1312,ENTRY
2012,7,7,6,7,4087,2966,1084,2396,217,390,1989,1052,1892,456,934,1236,3232,ENTRY
2012,7,7,7,8,4689,3724,1108,2466,330,566,2536,1298,2458,547,1112,1345,4518,ENTRY
2012,7,7,8,9,4513,2767,1103,2598,349,581,2539,1242,2698,501,1025,1319,4263,ENTRY
2012,7,7,9,10,3987,2140,1128,2837,391,473,2220,1274,2608,435,941,1089,3965,ENTRY
2012,7,7,10,11,3196,1559,845,2687,350,403,2106,1106,2317,478,1014,991,3696,ENTRY
2012,7,7,11,12,3512,1448,884,3098,395,599,2269,1202,2220,401,1172,1085,3965,ENTRY
2012,7,7,12,13,3602,1431,888,3300,450,835,2927,1245,2342,673,1573,1315,4403,ENTRY
2012,7,7,13,14,3432,1368,757,3179,418,826,2634,1280,2273,644,1736,1235,4354,ENTRY
2012,7,7,14,15,3118,1243,760,2843,398,848,2500,1214,2140,631,1916,1337,4212,ENTRY
2012,7,7,15,16,3017,1286,870,3086,463,1210,3077,1281,2154,841,2106,1765,4598,ENTRY
2012,7,7,16,17,3657,1446,933,3457,604,1497,3631,1548,2301,1236,3009,2756,4784,ENTRY
2012,7,7,17,18,3909,2165,1161,3675,701,1678,3676,1467,2439,1240,2718,3214,5952,ENTRY
2012,7,7,18,19,3897,2070,1062,3571,637,1537,3745,1345,2145,959,2793,2891,5314,ENTRY
2012,7,7,19,20,3358,1993,827,3202,611,1367,2929,999,1767,694,2912,2087,4763,ENTRY
2012,7,7,20,21,3247,1409,541,2553,371,1002,2350,768,1387,329,2042,1460,3849,ENTRY
2012,7,7,21,22,2361,855,285,1600,365,734,1899,567,889,241,1983,1004,2623,ENTRY
2012,7,7,22,23,40,28,22,139,35,311,640,234,438,118,1229,383,569,ENTRY
2012,7,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,8,4,5,123,0,0,50,0,0,5,0,0,0,0,0,0,ENTRY
2012,7,8,5,6,1389,685,348,1004,65,61,558,190,401,118,192,157,862,ENTRY
2012,7,8,6,7,1806,1046,492,1323,88,188,1016,431,863,242,493,345,1691,ENTRY
2012,7,8,7,8,1930,1054,475,1508,146,268,1299,583,1209,264,572,484,2113,ENTRY
2012,7,8,8,9,2795,1262,609,1861,153,245,1554,712,1585,213,509,695,2666,ENTRY
2012,7,8,9,10,3281,1373,659,2302,195,269,1631,792,1815,213,486,716,2933,ENTRY
2012,7,8,10,11,2911,1322,644,2283,215,293,1503,768,1755,173,594,746,2918,ENTRY
2012,7,8,11,12,3276,1350,671,2542,236,325,1637,790,1718,154,656,1399,3002,ENTRY
2012,7,8,12,13,2651,1137,581,2374,304,395,1672,728,1578,174,761,1084,2863,ENTRY
2012,7,8,13,14,2551,1180,554,2378,221,460,1792,947,1569,212,984,1096,2772,ENTRY
2012,7,8,14,15,2495,1104,514,2598,224,597,1820,768,1631,250,1150,1358,2929,ENTRY
2012,7,8,15,16,2361,1192,640,2401,287,746,2109,858,1715,303,1601,1084,3395,ENTRY
2012,7,8,16,17,2859,979,721,2534,247,857,2129,883,1487,320,1733,1139,3665,ENTRY
2012,7,8,17,18,2721,1202,658,2440,295,708,1806,776,1299,292,1327,1083,3717,ENTRY
2012,7,8,18,19,2807,1114,683,2344,266,845,1840,619,1042,310,1514,1046,3057,ENTRY
2012,7,8,19,20,2837,848,509,2149,286,828,1885,573,1074,292,1894,920,3105,ENTRY
2012,7,8,20,21,2477,727,449,2014,355,728,1996,449,997,125,1786,784,2622,ENTRY
2012,7,8,21,22,2212,493,216,1956,127,638,1652,428,823,134,2537,637,1927,ENTRY
2012,7,8,22,23,1,18,9,188,17,113,254,111,243,41,406,253,387,ENTRY
2012,7,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,9,4,5,74,115,82,166,5,2,64,1,0,0,0,0,0,ENTRY
2012,7,9,5,6,4011,1799,1286,2135,162,139,1085,387,939,98,177,712,2354,ENTRY
2012,7,9,6,7,8069,4558,2303,3222,441,563,2485,1052,2490,311,732,2105,5430,ENTRY
2012,7,9,7,8,9244,4780,2239,2664,638,1123,3840,1941,3646,532,1111,2957,8650,ENTRY
2012,7,9,8,9,9204,4178,2754,2581,605,1012,3567,1760,3353,507,1035,2689,8228,ENTRY
2012,7,9,9,10,7323,3482,2062,2778,592,865,3083,1434,2931,525,1068,2236,6407,ENTRY
2012,7,9,10,11,5370,2419,1646,1527,603,777,2627,1076,2300,665,1161,1789,5241,ENTRY
2012,7,9,11,12,4803,2627,2038,2590,615,873,2598,1172,2158,748,1325,1628,4720,ENTRY
2012,7,9,12,13,4111,1984,1527,2799,573,939,2710,1145,2056,799,1554,1575,4377,ENTRY
2012,7,9,13,14,3878,1865,1232,2306,632,988,2734,1119,2077,744,1645,1443,4587,ENTRY
2012,7,9,14,15,3248,1693,1159,2361,684,1124,2846,1142,1687,957,2142,1982,4400,ENTRY
2012,7,9,15,16,2801,1692,1143,2274,722,1377,3075,1257,2029,1208,2569,1957,4935,ENTRY
2012,7,9,16,17,2595,1617,1122,2991,886,1732,3692,1587,2117,1798,3626,2899,5134,ENTRY
2012,7,9,17,18,3634,3154,2342,3873,1421,2538,4335,2215,2384,3169,5117,5385,6700,ENTRY
2012,7,9,18,19,3950,3126,1972,4444,1090,2916,4961,2227,2045,3003,6083,4809,6700,ENTRY
2012,7,9,19,20,3942,2179,1289,3615,764,2328,3728,1808,1930,2245,5540,4902,6618,ENTRY
2012,7,9,20,21,3181,1479,759,2880,559,1429,3161,1413,1684,1302,4447,3652,4127,ENTRY
2012,7,9,21,22,2804,1057,491,1942,220,1068,2291,1044,1319,800,3648,1531,2674,ENTRY
2012,7,9,22,23,30,67,32,172,36,206,461,410,406,291,880,589,692,ENTRY
2012,7,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,10,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,10,4,5,0,15,81,120,11,5,46,17,0,0,0,0,0,ENTRY
2012,7,10,5,6,4040,1826,1123,2324,158,213,1278,545,4,0,0,0,0,ENTRY
2012,7,10,6,7,7805,4557,2201,2632,445,659,2837,1526,1039,197,385,707,1873,ENTRY
2012,7,10,7,8,10985,6207,2689,3534,663,1230,4209,2358,2752,563,1203,2182,5522,ENTRY
2012,7,10,8,9,9002,5234,2744,3020,680,1130,3969,1919,3700,751,1482,3078,8745,ENTRY
2012,7,10,9,10,7616,3751,2255,3843,591,939,3295,1439,3591,705,1325,2752,7915,ENTRY
2012,7,10,10,11,4622,2297,1517,2620,597,757,1539,817,3154,637,1241,1991,6159,ENTRY
2012,7,10,11,12,4254,2063,1325,2658,743,929,2950,1213,1705,747,946,1445,4036,ENTRY
2012,7,10,12,13,4084,2367,1196,2765,548,926,2208,922,2233,911,1413,1710,4600,ENTRY
2012,7,10,13,14,3851,2225,1248,3197,598,1003,2897,1198,1831,776,1601,1572,4384,ENTRY
2012,7,10,14,15,3084,1967,1243,3032,699,1211,2847,1272,2129,813,1727,1560,4652,ENTRY
2012,7,10,15,16,2757,1982,1313,2991,688,1394,3421,1421,2051,993,2011,1752,4535,ENTRY
2012,7,10,16,17,3223,2552,1653,3333,1005,1936,3642,1689,2058,1344,2603,2114,4825,ENTRY
2012,7,10,17,18,4027,3862,2513,4098,1553,2875,4735,2339,2284,1958,3828,3205,5662,ENTRY
2012,7,10,18,19,4385,3666,2024,4205,1229,3099,5013,2342,2512,3187,5492,5322,7243,ENTRY
2012,7,10,19,20,3733,2456,1113,3788,803,2250,4155,1970,2034,3179,6016,5633,6949,ENTRY
2012,7,10,20,21,3264,1552,854,2782,635,1475,3273,1481,2029,2186,5296,4322,5600,ENTRY
2012,7,10,21,22,2976,1123,440,2233,225,1096,2582,1148,1782,1515,4842,3294,4954,ENTRY
2012,7,10,22,23,45,61,45,132,36,258,522,402,1308,970,4201,1763,3026,ENTRY
2012,7,10,23,0,0,0,0,0,0,0,0,0,443,367,971,642,978,ENTRY
2012,7,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,11,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTRY
2012,7,11,4,5,2,148,42,58,7,2,22,0,0,0,0,0,0,ENTRY
2012,7,11,5,6,3853,1664,982,859,165,209,1188,569,937,218,407,708,1780,ENTRY
2012,7,11,6,7,8734,4583,2278,1339,446,667,2314,1569,2653,511,1110,1940,4835,ENTRY
2012,7,11,7,8,8778,4540,2571,1598,743,1199,3817,2263,3839,831,1514,3263,9028,ENTRY
2012,7,11,8,9,10270,5014,2857,1230,722,1093,3486,2014,3482,646,1267,2406,8114,ENTRY
2012,7,11,9,10,6799,3423,2219,1780,682,896,2524,1546,3111,720,1273,2420,6091,ENTRY
2012,7,11,10,11,5190,2435,1485,1582,633,837,2293,1326,2406,885,1314,1766,4904,ENTRY
2012,7,11,11,12,4403,2215,1440,1528,591,1049,2143,1167,2257,773,1504,1647,4696,ENTRY
2012,7,11,12,13,4291,2050,1327,1320,660,939,2338,1153,2262,826,1620,1561,4443,ENTRY
2012,7,11,13,14,3885,2056,1288,1376,673,1082,2360,1160,2183,834,1856,1513,4921,ENTRY
2012,7,11,14,15,3146,1802,1148,1735,676,1220,2247,1126,2004,1010,2080,1836,4508,ENTRY
